date,area_name,road/intersection_name,traffic_volume,average_speed,travel_time_index,congestion_level,road_capacity_utilization,incident_reports,environmental_impact,public_transport_usage,traffic_signal_compliance,parking_usage,pedestrian_and_cyclist_count,weather_conditions,roadwork_and_construction_activity,pm2.5,pm10,no2,nh3,so2,co,aqi_pm2.5,aqi_pm10,aqi_no2,aqi_so2,aqi_co,overall_aqi
17-11-2022,Electronic City,Silk Board Junction,17315,38.84133522,1.198893989,56.65533172,86.18085225,1,84.63,75.87327956,65.90926723,64.01280438,105,Clear,No,64.96,85.51,28.13,0.91,6.04,0.73,114.5186207,85.51,35.1625,7.55,36.5,114.5186207
17-11-2022,M.G. Road,Trinity Circle,24190,46.43882373,1.070740321,71.88224242,100,0,98.38,46.14915136,68.99909608,69.17943168,100,Fog,No,45,122.53,18.75,0.91,6,0.66,74.65517241,115.3051678,23.4375,7.5,33,115.3051678
17-11-2022,M.G. Road,Anil Kumble Circle,11503,22.43646369,1.057662444,37.85380234,55.54849236,1,73.006,36.50107124,84.66007928,67.25617759,199,Clear,No,64.46,96.49,30.46,0.74,6.18,0.72,112.8117241,96.49,38.075,7.725,36,112.8117241
17-11-2022,Jayanagar,Jayanagar 4th Block,17243,61.57996918,1.162699332,60.66107195,88.49100825,1,84.486,58.86562644,73.69143271,85.88048724,88,Clear,No,50.79,100.89,25.47,0.99,5.87,0.77,84.43827586,500,31.8375,7.3375,38.5,500
17-11-2022,Hebbal,Hebbal Flyover,27294,34.91024726,1.5,88.7138937,100,2,104.588,19.1131442,91.52593656,82.78935366,93,Overcast,No,53.12,94.83,23.04,0.81,5.66,0.82,88.37517241,94.83,28.8,7.075,41,94.83
17-11-2022,Yeshwanthpur,Yeshwanthpur Circle,28120,20,1.5,95.70799558,100,1,106.24,79.00350647,96.23260224,76.36914138,72,Overcast,No,49.9,93.44,15.49,0.74,5.55,0.72,82.93448276,93.44,19.3625,6.9375,36,93.44
17-11-2022,Yeshwanthpur,Tumkur Road,16542,54.29790961,1.174436561,58.68538855,78.72295914,0,83.084,12.33204806,96.08806902,78.69480948,101,Windy,No,49.19,82.82,33.66,0.85,5.41,0.84,81.73482759,82.82,42.075,6.7625,42,82.82
18-11-2022,Indiranagar,100 Feet Road,23626,53.51270564,1.317398703,72.81189653,100,0,97.252,38.902888,70.49127867,77.47157979,93,Overcast,No,43.63,77.36,42.02,0.78,5.45,0.66,72.34034483,77.36,52.28153846,6.8125,33,77.36
18-11-2022,Indiranagar,CMH Road,37606,20,1.5,100,100,2,125.212,37.9416119,99.99075859,63.05257694,93,Clear,No,40.73,72.4,53.35,0.78,5.5,0.43,67.44034483,72.4,66.51666667,6.875,21.5,72.4
18-11-2022,Koramangala,Sony World Junction,29904,49.40982647,1.5,90.34418826,100,2,109.808,65.25101224,85.34936203,51.65681032,130,Clear,No,38.16,62.75,34.06,0.61,5.75,0.39,63.09793103,62.75,42.575,7.1875,19.5,63.09793103
18-11-2022,Koramangala,Sarjapur Road,46053,44.3333919,1.5,100,100,5,142.106,16.72988796,88.02728355,63.43103935,105,Fog,No,33.05,53.61,34.37,0.64,5.59,0.46,54.4637931,53.61,42.9625,6.9875,23,54.4637931
18-11-2022,Electronic City,Silk Board Junction,5523,58.57570923,1.186230236,27.0863452,28.51420718,1,61.046,56.9360085,75.53411744,73.01072313,214,Windy,No,28.16,58.06,24.58,0.81,5.71,0.41,46.93333333,58.06,30.725,7.1375,20.5,58.06
18-11-2022,M.G. Road,Trinity Circle,37205,33.82775836,1.5,100,100,3,124.41,50.01673966,83.16966256,65.11479117,104,Clear,No,30.55,71.41,13.73,0.67,5.8,0.76,500,71.41,17.1625,7.25,38,500
18-11-2022,M.G. Road,Anil Kumble Circle,53978,20,1.5,100,100,3,157.956,42.49230358,62.3540514,66.74825107,91,Overcast,No,37.58,67.95,22.92,0.71,6,0.53,62.11793103,67.95,28.65,7.5,26.5,67.95
19-11-2022,Indiranagar,CMH Road,21402,46.79131888,1.025581845,75.63656931,100,4,92.804,11.63550113,76.06392439,52.64394796,83,Windy,No,20.4,52.16,18.21,2.17,5.5,0.71,34,52.16,22.7625,6.875,35.5,52.16
19-11-2022,Whitefield,Marathahalli Bridge,15759,37.51331377,1.240141152,58.47206646,74.31060986,0,81.518,78.38002119,64.82882142,70.01496974,93,Overcast,No,28.96,39.67,17.2,2.13,5.43,0.72,48.26666667,39.67,21.5,6.7875,36,48.26666667
19-11-2022,Whitefield,ITPL Main Road,17095,51.32259193,1.24959037,52.83233436,89.82286605,0,84.19,29.64336718,74.62298426,50.84205076,92,Clear,Yes,22.1,42.81,10.79,2.2,5.54,0.59,36.83333333,42.81,13.4875,6.925,29.5,42.81
19-11-2022,Koramangala,Sony World Junction,29246,21.65803009,1.5,99.16058039,100,1,108.492,46.03975986,89.67521331,84.72175706,93,Rain,No,23.83,47.41,9.79,2.32,5.52,0.76,39.71666667,47.41,12.2375,6.9,38,47.41
19-11-2022,Koramangala,Sarjapur Road,42539,31.77478547,1.5,100,100,2,135.078,46.28549116,60.38897371,55.18088716,109,Clear,No,26.37,43.52,12.04,10.65,5.43,1.08,43.95,43.52,15.05,6.7875,500,500
19-11-2022,M.G. Road,Anil Kumble Circle,38284,45.43095681,1.5,100,100,5,126.568,28.40511349,73.22415003,80.86763173,111,Clear,No,24.2,52.01,24.7,22.84,5.42,0.86,40.33333333,52.01,30.875,6.775,43,52.01
19-11-2022,Jayanagar,Jayanagar 4th Block,24997,47.30409535,1.062020466,85.81071448,100,4,99.994,54.16143165,60.51998103,77.86601247,81,Clear,No,28.95,58.15,26.21,26.15,5.46,0.56,48.25,58.15,32.7625,6.825,28,58.15
19-11-2022,Jayanagar,South End Circle,31864,34.87621578,1.5,96.56588877,100,0,113.728,32.33993024,80.79394485,53.99596418,100,Rain,No,32.31,61.68,38.41,27.13,5.45,0.64,53.21344828,61.68,48.0125,6.8125,32,61.68
19-11-2022,Yeshwanthpur,Yeshwanthpur Circle,23955,47.55996522,1.123204098,69.87255956,100,0,97.91,20.66567091,76.88185318,74.81849065,111,Clear,No,34.33,65.85,10.14,25.47,5.39,0.78,56.62655172,65.85,12.675,6.7375,39,65.85
20-11-2022,Indiranagar,100 Feet Road,12624,47.72044655,1.071681862,36.82235332,62.38706765,0,75.248,63.13231978,73.52613502,99.29177702,217,Clear,No,36.6,70.54,20.88,20.22,5.48,0.64,60.46206897,70.54,26.1,6.85,32,70.54
20-11-2022,Indiranagar,CMH Road,42595,50.59664738,1.5,100,100,1,135.19,44.13322205,87.1137799,63.597688,110,Clear,No,39.15,60.92,11.46,16.35,5.49,0.72,64.77068966,60.92,14.325,6.8625,36,64.77068966
20-11-2022,Whitefield,Marathahalli Bridge,17659,46.31719919,1.256867523,60.17780736,88.0964488,0,85.318,15.89786899,77.69343672,78.06549568,100,Clear,No,33.89,60.01,4.94,11.98,5.48,1.04,55.88310345,60.01,6.175,6.85,500,500
20-11-2022,Whitefield,ITPL Main Road,16555,51.22496539,1.036744939,59.43929413,83.25287606,0,83.11,79.28500426,84.72803285,94.83640965,116,Clear,No,33.39,75.29,4.21,8.64,5.59,1.31,55.03827586,75.29,5.2625,6.9875,62.43333333,75.29
20-11-2022,M.G. Road,Trinity Circle,36260,29.8671006,1.5,100,100,1,122.52,29.36713242,88.33945086,98.1311182,121,Overcast,Yes,41.86,76.18,4.33,6.02,5.45,0.99,69.34965517,76.18,5.4125,6.8125,49.5,76.18
20-11-2022,Jayanagar,Jayanagar 4th Block,22663,50.28462995,1.138993222,69.55665507,100,0,95.326,47.41522239,92.59137768,99.11376326,92,Clear,No,42.36,83.33,5.95,3.09,5.68,0.76,70.19448276,83.33,7.4375,7.1,38,83.33
20-11-2022,Yeshwanthpur,Yeshwanthpur Circle,20948,49.62679733,1.384982922,60.52098854,100,2,91.896,35.47123594,80.31012272,85.13188678,111,Rain,No,46.29,72,9.42,1.7,5.6,0.66,76.83482759,72,11.775,7,33,76.83482759
21-11-2022,Indiranagar,100 Feet Road,35593,20.57242512,1.5,100,100,1,121.186,49.37814741,62.89569813,71.87768211,141,Clear,No,40.06,58.11,5.46,1.74,5.64,0.78,66.30827586,58.11,6.825,7.05,39,66.30827586
21-11-2022,Indiranagar,CMH Road,33495,27.71735346,1.5,100,100,1,116.99,29.87214178,71.7242672,66.33865119,104,Clear,No,32.39,58.78,6.32,1.17,5.58,0.61,53.34862069,58.78,7.9,6.975,30.5,58.78
21-11-2022,Koramangala,Sony World Junction,66047,34.48371021,1.5,100,100,3,182.094,79.60580754,69.73259968,73.71694816,83,Overcast,No,32.67,51.88,5.59,1.55,5.55,0.95,53.82172414,51.88,6.9875,6.9375,47.5,53.82172414
21-11-2022,Koramangala,Sarjapur Road,39766,39.9671318,1.5,100,100,1,129.532,32.28712937,94.45364253,51.84097205,111,Clear,No,28.91,58.86,5.19,0.69,5.47,0.74,48.18333333,58.86,6.4875,6.8375,37,58.86
21-11-2022,M.G. Road,Anil Kumble Circle,35647,24.59840606,1.5,100,100,1,121.294,66.84896612,91.67651367,92.77213046,89,Overcast,Yes,32.66,54.33,5.43,1.26,5.49,0.79,53.80482759,54.33,6.7875,6.8625,39.5,54.33
21-11-2022,Jayanagar,South End Circle,28136,36.93451383,1.5,93.96265512,100,0,106.272,39.43799462,77.58075715,76.91392379,99,Clear,No,30.18,44.62,5.07,1.92,5.55,0.67,500,44.62,6.3375,6.9375,33.5,500
21-11-2022,Hebbal,Ballari Road,29332,30.68182155,1.5,88.56636731,100,3,108.664,33.30046891,82.7759351,54.18429317,110,Windy,No,24.88,47.14,5,5.46,5.55,0.75,41.46666667,47.14,6.25,6.9375,37.5,47.14
21-11-2022,Yeshwanthpur,Yeshwanthpur Circle,15314,35.1997488,1.378724183,42.84475687,73.99236333,0,80.628,45.63511448,78.0810177,86.34331031,107,Clear,No,26.25,48.38,7.68,5.55,5.49,0.65,43.75,48.38,9.6,6.8625,32.5,48.38
21-11-2022,Yeshwanthpur,Tumkur Road,5371,32.801252,1.039451974,23.00384515,27.38560734,0,60.742,63.13882531,86.71724768,59.57975699,210,Overcast,No,26.9,51.76,9,3.59,5.46,0.43,44.83333333,51.76,11.25,6.825,21.5,51.76
22-11-2022,Indiranagar,100 Feet Road,36833,44.04347275,1.5,100,100,4,123.666,76.69837533,96.11232238,53.30729361,101,Clear,Yes,28.83,42.96,10.16,2.58,5.59,1,48.05,42.96,12.7,6.9875,50,50
22-11-2022,Indiranagar,CMH Road,38100,34.42471169,1.5,100,100,0,126.2,56.44769121,96.53840096,67.73839783,94,Clear,No,23.92,67.08,8.42,3.6,5.29,0.7,39.86666667,67.08,10.525,6.6125,35,67.08
22-11-2022,Whitefield,Marathahalli Bridge,17078,47.29004552,1.23324619,47.12733565,83.02892562,2,84.156,73.58919441,98.58116092,66.22859479,106,Clear,No,37.29,53.94,6.98,2.64,5.45,0.72,61.62793103,53.94,8.725,6.8125,36,61.62793103
22-11-2022,Whitefield,ITPL Main Road,29756,45.31005143,1.5,100,100,3,109.512,28.83249395,82.71175448,84.640978,100,Fog,No,30.04,54.56,5.33,1.98,5.3,0.78,500,54.56,6.6625,6.625,39,500
22-11-2022,Koramangala,Sarjapur Road,60818,20,1.5,100,100,4,171.636,78.12070485,81.86561903,95.72453308,105,Clear,No,30.38,52.51,6.69,0.88,5.55,0.89,500,52.51,8.3625,6.9375,44.5,500
22-11-2022,Electronic City,Hosur Road,22425,56.2274626,1.34045137,79.41064951,100,2,94.85,53.37997518,82.54457256,69.58230229,124,Clear,No,29.18,65.97,13.41,0.96,5.46,0.66,48.63333333,65.97,16.7625,6.825,33,65.97
22-11-2022,M.G. Road,Trinity Circle,25665,38.16396113,1.5,86.29315345,100,8,101.33,37.42760966,92.33186611,87.98125694,115,Rain,No,36.69,66.12,13.34,1.39,5.64,0.6,60.61413793,66.12,16.675,7.05,30,66.12
22-11-2022,M.G. Road,Anil Kumble Circle,12483,54.70824149,1.274848852,43.94119143,61.81698321,2,74.966,62.39051182,72.58148179,92.28265702,197,Fog,No,36.77,50.71,10.19,4.38,5.39,1.62,60.74931034,500,12.7375,6.7375,79.31111111,500
22-11-2022,Jayanagar,Jayanagar 4th Block,42085,47.60144955,1.5,100,100,1,134.17,37.06903583,82.59620722,64.28548106,106,Fog,No,28.27,52.43,8.81,9.64,5.6,0.96,47.11666667,52.43,11.0125,7,48,52.43
22-11-2022,Jayanagar,South End Circle,19177,51.6111717,1.325506463,60.36819023,100,1,88.354,43.44143978,86.58188182,58.43250962,115,Clear,No,29.16,45.95,7.33,39.66,5.58,0.9,48.6,45.95,9.1625,6.975,45,48.6
22-11-2022,Hebbal,Hebbal Flyover,31832,47.0079809,1.5,100,100,3,113.664,53.21124474,79.0295038,78.09439195,94,Rain,Yes,25.57,44.94,6.61,52.95,5.55,0.86,42.61666667,44.94,8.2625,6.9375,43,44.94
22-11-2022,Hebbal,Ballari Road,19020,33.10449398,1.148515525,55.73710911,92.5650301,0,88.04,34.56746672,91.8574071,63.30799942,104,Clear,No,24.98,27.96,5.41,56.86,5.55,0.52,41.63333333,27.96,6.7625,6.9375,26,41.63333333
22-11-2022,Yeshwanthpur,Tumkur Road,12002,37.92484853,1.32186308,30.79214066,57.85525817,0,74.004,28.40808301,60.45983037,96.73358595,218,Clear,No,15.48,27.75,5.21,59.19,5.45,0.89,25.8,27.75,6.5125,6.8125,44.5,44.5
23-11-2022,Indiranagar,100 Feet Road,31873,34.48817336,1.5,98.58277107,100,0,113.746,72.82923804,87.61916769,70.23523431,90,Clear,No,15.49,21.7,6.91,61.45,5.51,0.36,25.81666667,21.7,8.6375,6.8875,18,25.81666667
23-11-2022,Indiranagar,CMH Road,39926,28.85240972,1.5,100,100,1,129.852,15.13028681,76.11022779,86.64267574,100,Overcast,Yes,12.08,23.35,4.64,59.76,5.47,0.36,20.13333333,23.35,5.8,6.8375,18,23.35
23-11-2022,Whitefield,ITPL Main Road,8684,51.03549266,1.348523341,29.3939373,45.2246288,0,67.368,27.47903605,84.35770587,86.73038832,196,Windy,No,12.97,32.3,5.23,63.74,5.85,0.85,21.61666667,32.3,6.5375,7.3125,42.5,42.5
23-11-2022,Electronic City,Silk Board Junction,15621,35.24087259,1.158209229,58.6264777,79.73405272,0,81.242,64.91038331,72.12361257,53.13933036,89,Overcast,No,17.97,29.46,9.85,68.51,5.75,0.6,29.95,29.46,12.3125,7.1875,30,30
23-11-2022,M.G. Road,Trinity Circle,41464,54.26630887,1.5,100,100,2,132.928,41.76343657,93.39728896,91.54275959,98,Clear,No,16.42,39.98,5.73,68.26,5.54,0.69,27.36666667,39.98,7.1625,6.925,34.5,39.98
23-11-2022,M.G. Road,Anil Kumble Circle,24833,52.13734606,1.232826925,83.92822787,100,1,99.666,72.40644543,93.31788252,81.07518398,84,Clear,No,22.26,40.3,3.68,62.85,5.63,0.6,37.1,40.3,4.6,7.0375,30,40.3
23-11-2022,Jayanagar,Jayanagar 4th Block,20397,37.36150795,1.283808855,60.07758643,100,1,90.794,18.71475997,63.50187545,86.58943333,92,Clear,No,22.39,39.45,4.62,67.47,5.51,0.59,37.31666667,39.45,5.775,6.8875,29.5,39.45
23-11-2022,Jayanagar,South End Circle,26085,21.77043441,1.5,84.12884463,100,1,102.17,16.53578466,70.42442335,55.78791771,92,Clear,No,21.88,36.17,3.69,82.67,5.49,0.51,36.46666667,36.17,4.6125,6.8625,25.5,36.46666667
23-11-2022,Yeshwanthpur,Yeshwanthpur Circle,21095,51.03064411,1.339373308,76.8441622,100,1,92.19,17.27676136,82.85190076,76.51389861,94,Fog,No,20.14,33.02,6.77,83.87,5.63,0.87,33.56666667,33.02,8.4625,7.0375,43.5,43.5
24-11-2022,Indiranagar,100 Feet Road,37067,31.97522458,1.5,100,100,3,124.134,68.91089555,70.54814742,77.98880318,122,Clear,No,18.37,51.84,8.09,80.97,5.4,0.8,30.61666667,51.84,10.1125,6.75,40,51.84
24-11-2022,Indiranagar,CMH Road,37872,58.89687909,1.5,100,100,2,125.744,61.23594054,95.11373539,74.21804195,99,Overcast,No,24.83,71.6,4.65,59.19,5.38,0.87,41.38333333,71.6,5.8125,6.725,43.5,71.6
24-11-2022,Whitefield,ITPL Main Road,33894,50.75696265,1.5,100,100,2,117.788,74.87155687,66.10084512,66.83186531,98,Clear,Yes,27.67,119.02,4.57,52.36,5.23,0.48,46.11666667,112.9730201,5.7125,6.5375,24,112.9730201
24-11-2022,M.G. Road,Trinity Circle,56752,38.53237089,1.5,100,100,2,163.504,50.85334221,95.82887627,94.77180046,96,Rain,No,25.82,92.36,5.94,50.56,5.4,0.51,43.03333333,92.36,7.425,6.75,25.5,92.36
24-11-2022,M.G. Road,Anil Kumble Circle,26818,26.22917556,1.5,92.12419792,100,2,103.636,21.5662551,96.84575996,76.09117326,101,Fog,No,17.84,85.28,5.37,40.84,5.33,0.29,29.73333333,85.28,6.7125,6.6625,14.5,85.28
24-11-2022,Jayanagar,Jayanagar 4th Block,9563,50.85802544,1.032503523,27.02531848,47.3136701,0,69.126,46.57809533,99.32301151,88.20627249,180,Clear,No,13.96,69.7,5.41,40.44,5.42,0.48,23.26666667,69.7,6.7625,6.775,24,69.7
24-11-2022,Hebbal,Hebbal Flyover,24797,47.52716245,1.129078319,88.25661804,100,0,99.594,52.36081923,85.33742047,86.86546008,106,Clear,No,13.4,94.95,5.68,42.84,5.27,0.29,22.33333333,94.95,7.1,6.5875,14.5,94.95
24-11-2022,Yeshwanthpur,Tumkur Road,22017,41.91333153,1.29217206,67.83130158,100,0,94.034,28.11787119,95.72490406,57.39196488,99,Overcast,No,15.9,75.63,5.68,43.69,5.43,0.41,26.5,75.63,7.1,6.7875,20.5,75.63
25-11-2022,Indiranagar,100 Feet Road,11461,51.55356941,1.288366126,40.24088912,52.80627383,0,72.922,28.74184871,95.46910752,74.04016943,223,Clear,No,15.62,85.9,3.77,42.52,5.3,0.36,26.03333333,85.9,4.7125,6.625,18,85.9
25-11-2022,Indiranagar,CMH Road,37458,30.24435941,1.5,100,100,2,124.916,41.19716997,62.70000206,73.94217723,91,Overcast,No,15.03,63.34,3.09,40.95,5.44,0.48,25.05,63.34,3.8625,6.8,24,63.34
25-11-2022,Whitefield,ITPL Main Road,36116,41.13068963,1.5,100,100,1,122.232,61.39075229,71.50943351,69.62937779,114,Clear,No,13.24,87.56,3.42,40.81,5.33,0.51,22.06666667,87.56,4.275,6.6625,25.5,87.56
25-11-2022,Koramangala,Sarjapur Road,45983,44.97652188,1.5,100,100,2,141.966,33.16550274,74.15778254,74.93591945,96,Clear,No,16.63,86.83,2.68,42.61,5.39,0.37,27.71666667,86.83,3.35,6.7375,18.5,86.83
25-11-2022,Electronic City,Hosur Road,15549,39.13237519,1.173552606,45.32637106,75.14347255,0,81.098,35.12485474,79.01824412,57.48523364,88,Clear,No,19.53,74.67,4.83,42.22,5.45,0.66,32.55,74.67,6.0375,6.8125,33,74.67
25-11-2022,Electronic City,Silk Board Junction,24217,50.86406257,1.287503105,89.42842648,100,1,98.434,49.46922821,66.37793503,96.54353082,98,Clear,No,18.11,70.17,7.68,40,5.47,1.12,30.18333333,70.17,9.6,6.8375,52.08888889,70.17
25-11-2022,M.G. Road,Trinity Circle,25701,44.13216259,1.5,79.63861061,100,1,101.402,35.45428623,84.54037826,75.60137678,104,Clear,No,15.02,73.1,8.22,33.31,5.34,0.7,25.03333333,73.1,10.275,6.675,35,73.1
25-11-2022,M.G. Road,Anil Kumble Circle,38212,29.1563791,1.5,100,100,1,126.424,52.49386306,60.48752527,83.05632026,107,Clear,No,12.7,96.47,9.54,35.71,6.3,1.17,21.16666667,96.47,11.925,7.875,54.81111111,96.47
25-11-2022,Jayanagar,South End Circle,27775,30.07865865,1.5,94.86719257,100,3,105.55,30.73552073,99.65531087,71.6554587,89,Clear,No,14.97,73.98,6.43,30.63,5.12,1.19,24.95,73.98,8.0375,6.4,55.9,73.98
25-11-2022,Hebbal,Hebbal Flyover,28479,36.09125453,1.5,92.61629357,100,4,106.958,46.09239959,85.24060531,86.41467441,110,Clear,No,15.41,63.81,9.31,28.93,5.46,1.12,25.68333333,63.81,11.6375,6.825,52.08888889,63.81
26-11-2022,Indiranagar,100 Feet Road,35324,22.96309398,1.5,100,100,2,120.648,34.39758979,78.75669456,72.04348139,112,Clear,No,13.08,73.02,9.1,34.11,3.45,1.33,21.8,73.02,11.375,4.3125,63.52222222,73.02
26-11-2022,Indiranagar,CMH Road,23888,55.61683645,1.044405387,74.72157191,100,3,97.776,77.92195611,63.37942989,85.00192105,79,Overcast,No,12.77,78.69,9.25,25.28,1.16,1.17,21.28333333,78.69,11.5625,1.45,54.81111111,78.69
26-11-2022,Whitefield,Marathahalli Bridge,21374,59.52684493,1.127173838,66.01944166,100,0,92.748,33.11520547,96.20886988,57.51089738,93,Clear,No,13.67,65.24,9.22,18.95,15.54,1.36,22.78333333,65.24,11.525,19.425,65.15555556,65.24
26-11-2022,Koramangala,Sony World Junction,29313,30.05510716,1.5,94.62241215,100,2,108.626,56.07686484,91.78876823,80.24039744,90,Overcast,No,18.83,109.6,9.47,19.49,1.87,1.46,31.38333333,106.714094,11.8375,2.3375,70.6,106.714094
26-11-2022,Koramangala,Sarjapur Road,64615,40.18407096,1.5,100,100,2,179.23,44.85674869,87.42501471,67.29380283,106,Clear,No,21.38,110.32,10.47,20.68,4.31,1.47,35.63333333,107.1924832,13.0875,5.3875,71.14444444,107.1924832
26-11-2022,Electronic City,Silk Board Junction,32087,52.93201646,1.5,100,100,4,114.174,24.28849493,69.49292983,51.45904137,104,Clear,No,19.68,85.27,6.19,21.96,6.14,1.39,32.8,85.27,7.7375,7.675,66.78888889,85.27
26-11-2022,M.G. Road,Anil Kumble Circle,51892,47.5022952,1.5,100,100,4,153.784,10.10182792,62.56208822,92.95298018,100,Fog,No,16.29,115.47,12.11,22.01,6.11,1.5,27.15,110.6142953,15.1375,7.6375,72.77777778,110.6142953
26-11-2022,Jayanagar,Jayanagar 4th Block,44004,31.38987447,1.5,100,100,2,138.008,56.4093838,83.70152603,54.10943203,108,Overcast,No,16.91,104.99,10.32,22.44,6.12,1.39,28.18333333,103.6510738,12.9,7.65,66.78888889,103.6510738
26-11-2022,Jayanagar,South End Circle,17984,55.44383963,1.072078557,52.86889388,87.48130594,1,85.968,66.28292915,80.27017418,80.47236589,103,Clear,No,18.96,92.64,13.4,23.14,6.81,1.47,31.6,92.64,16.75,8.5125,71.14444444,92.64
26-11-2022,Hebbal,Hebbal Flyover,23047,50.15974961,1.206159987,69.53022966,100,0,96.094,43.82452016,68.3997013,52.9177903,108,Clear,Yes,14.97,100.01,12.37,23.81,6.09,1.38,24.95,500,15.4625,7.6125,66.24444444,500
26-11-2022,Yeshwanthpur,Yeshwanthpur Circle,20282,40.52649471,1.296678911,68.39973597,100,0,90.564,10.23260225,60.78982558,78.2427228,108,Overcast,No,17.93,114.03,11.92,23.54,6.46,1.39,29.88333333,109.6575168,14.9,8.075,66.78888889,109.6575168
27-11-2022,Indiranagar,100 Feet Road,55106,22.52600926,1.5,100,100,3,160.212,41.0542707,76.88422305,87.44753242,105,Rain,No,17.06,105.35,11.26,22.24,5.63,1.47,28.43333333,103.8902685,14.075,7.0375,71.14444444,103.8902685
27-11-2022,Indiranagar,CMH Road,24335,51.76374799,1.089973706,71.35395941,100,2,98.67,72.86327175,66.28933244,91.77219341,89,Clear,No,16.98,132.7,5.38,22.26,7.81,1.39,28.3,122.0624161,6.725,9.7625,66.78888889,122.0624161
27-11-2022,Whitefield,Marathahalli Bridge,14170,54.50858967,1.243966148,54.16612708,74.22034445,0,78.34,55.83163501,84.09116527,64.09922554,195,Clear,No,19.96,130.13,6.46,22.54,6.73,1.37,33.26666667,120.3548322,8.075,8.4125,65.7,120.3548322
27-11-2022,Koramangala,Sarjapur Road,56394,61.84057815,1.5,100,100,1,162.788,70.93995813,62.91099127,88.20430508,98,Clear,No,17.94,76.59,6.88,20.91,6.02,1.45,29.9,76.59,8.6,7.525,70.05555556,76.59
27-11-2022,Jayanagar,Jayanagar 4th Block,35218,29.98490768,1.5,100,100,2,120.436,71.24566485,98.84618315,68.90721797,106,Clear,No,15.42,44.16,7.03,21.66,6.53,1.39,25.7,44.16,8.7875,8.1625,66.78888889,66.78888889
27-11-2022,Jayanagar,South End Circle,9591,46.04848529,1.048888718,32.01628911,49.82568117,0,69.182,73.82431471,66.65182603,51.20816305,195,Clear,No,11.28,34.07,8.76,20.28,7.57,1.47,18.8,34.07,10.95,9.4625,71.14444444,71.14444444
27-11-2022,Hebbal,Ballari Road,30369,39.97234494,1.5,100,100,5,110.738,11.00621151,89.37644124,63.08520351,113,Clear,No,10.72,48.76,8.7,18.92,7.16,1.45,17.86666667,48.76,10.875,8.95,70.05555556,70.05555556
28-11-2022,Indiranagar,100 Feet Road,39136,29.14611989,1.5,100,100,2,128.272,16.11405733,92.806011,78.66631136,86,Clear,No,11.69,40.97,8.62,18.39,7.99,1.41,19.48333333,40.97,10.775,9.9875,67.87777778,67.87777778
28-11-2022,Indiranagar,CMH Road,38129,28.71674904,1.5,100,100,2,126.258,17.9389562,77.52876481,59.07672335,93,Clear,No,11.02,91.43,8.38,17.17,3.71,1.52,18.36666667,91.43,10.475,4.6375,73.86666667,91.43
28-11-2022,Whitefield,Marathahalli Bridge,32978,20,1.5,100,100,3,115.956,39.78033198,63.9179107,94.29250903,96,Clear,No,14.29,132.84,11.23,20.12,4.93,1.44,23.81666667,122.1554362,14.0375,6.1625,69.51111111,122.1554362
28-11-2022,Koramangala,Sony World Junction,28173,46.02177082,1.5,92.83057214,100,5,106.346,67.57250124,77.10853965,68.51120967,121,Clear,No,17.53,120.76,11.3,19.24,5.79,1.38,29.21666667,114.1291275,14.125,7.2375,66.24444444,114.1291275
28-11-2022,M.G. Road,Trinity Circle,41973,37.39106546,1.5,100,100,3,133.946,59.22828557,99.60892857,70.26768796,117,Overcast,No,17.16,117.53,9.31,20.46,5.09,1.36,28.6,111.9830201,11.6375,6.3625,65.15555556,111.9830201
28-11-2022,M.G. Road,Anil Kumble Circle,53902,40.54949159,1.5,100,100,1,157.804,31.08532185,71.36908192,84.67108363,104,Rain,No,17.3,116.49,9.5,20.81,6.26,1.38,28.83333333,111.2920134,11.875,7.825,66.24444444,111.2920134
